Term,PCA_X,PCA_Y
Sketch,0.6808004508527012,-0.2672989168320568
Skull Bash,0.6228344914375911,-0.2556183585507732
Sky Attack,0.48040214343727317,-0.11885781179913499
Slam,0.600029893991575,-0.2904435815010095
Slash,0.5940545251636117,-0.30915018416836954
Sleep Powder,0.6045736585625591,-0.21015520065468546
Sludge,0.5185468125361422,-0.26738546684943354
Sludge Bomb,0.5466763678848531,-0.16664975719673356
Smog,0.5043442999069804,-0.24243116945049437
Snore,0.6272135934896227,-0.29992018995110564
Solar Beam,0.5447252747638875,-0.1518916759505494
Solarbeam,0.44199909257903386,-0.16553851326783678
Sonicboom,0.5822785638894046,-0.3073808796259812
Spark,0.31813911503406545,-0.024128220042971337
Spike Cannon,0.5801635117732051,-0.43001973091951334
Steel Wing,0.3051637521300486,0.032416249579793645
Stomp,0.5978955437476858,-0.32274681284798484
Strength,0.6518957624849399,-0.2919079935986239
Struggle,0.5317565935960076,-0.3752315107250473
Stun Spore,0.5338953056159335,-0.2574811919652391
Submission,0.23450558018778214,0.12885435728030328
Supersonic,0.617957183915417,-0.3347920747800866
Surf,0.4672692285432138,-0.1319533733785558
Swift,0.6171117278904804,-0.2909711023426873
Tackle,0.7558705223448183,-0.40241824499656526
Take Down,0.6736401831267711,-0.3269841408910015
Teleport,0.5253749096366993,-0.24540269046728053
Thief,0.38481438221240716,0.010213540619314482
Thrash,0.5807242200867108,-0.27785541302734196
Thunder,0.4129063380346948,-0.004703339733806716
Thunder Punch,0.3892951725080546,-0.0032946999389922714
Thunder Shock,0.31485870892375956,-0.057367712095283616
Thunder Wave,0.4562515363773806,-0.17850644312757685
Thunderbolt,0.3477662601841312,0.07541425214294678
Thunderpunch,0.18544967949810845,0.051632221825340274
Thundershock,0.4324795578484045,-0.2213289011007563
Toxic,0.6371062652223022,-0.24377073534958812
Transform,0.6782027043635391,-0.23853528975953023
Tri Attack,0.6093508238517853,-0.3126570279440704
Twineedle,0.31234633400683953,-0.100444654052593
Twister,0.22443760488442857,0.10721948722735083
Vice Grip,0.5777277300873457,-0.2981829916497003
Vine Whip,0.49289573976205076,-0.2118918798109531
Vital Throw,0.32517831733503727,0.020975726902424774
Water Gun,0.6110495978329685,-0.21644906587293306
Waterfall,0.46404706934957357,-0.07857221115740458
Whirlpool,0.4488335746999774,-0.16569296080306492
Wing Attack,0.5311028004151946,-0.2728251016004919
Wrap,0.6373154475809765,-0.3624223279567596
Zap Cannon,0.4015201511044827,0.012528365295877272
Metronome,0.6937821712080601,-0.2665364465702704
Encore,0.6309495509997082,-0.28635893657405365
Disable,0.6115925866872044,-0.3016607429558211
Mirror Move,0.5500756255596377,-0.17143110334047768
Sing,0.6476270463142082,-0.303438236181653
